cohort_role,position_id,symbol,side,ownership,decision_at,exchange_entry_fill_at,db_entry_at,entry_time_source,exit_fill_or_close_at,entry_price,exit_price,quantity,gross_price_pnl_usdt,settled_net_pnl_usdt,price_to_settlement_difference_usdt,known_entry_fee_usdt,known_exit_fee_usdt,known_fee_sum_usdt,residual_after_known_fees_usdt,funding_cashflow_usdt,funding_coverage,exit_reason,executor_patch,entry_policy_version,exit_policy_version,qv3_policy_version,entry_order_client_id,entry_exchange_order_id
FIXED_210,2d9ae16b-0296-48e4-bae5-b80e1b33d076,MARSCOINUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 13:15:11.222658+00,2026-09-11T13:15:11.862Z,2026-09-11T13:15:13.179Z,RAW_FILL_RECONSTRUCTED,2026-09-11T13:39:04.389Z,0.13134324590163934,0.13293,915,1.45188,1.33097502,0.12090498,0.06008951,0.06081547,0.12090498,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-cc52c4023c7c4f81a98e3e04,
FIXED_210,30f14c92-2cdd-46a4-87e6-9a82cd2f8ac2,我踏马来了USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 13:30:11.200171+00,,2026-09-11T13:31:09.736Z,DB_FALLBACK,2026-09-11T13:50:07.062Z,0.0124653,0.012276,9627,-1.8223911,-1.94148328,0.11909218,0.06000166,0.05909052,0.11909218,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-7fb0d342f7984d0bbb68e227,
FIXED_210,94a97cc9-3711-4ab5-9d5f-e4d4f7336eb9,RIVERUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 15:20:41.579874+00,2026-09-11T15:20:42.411Z,2026-09-11T15:20:43.721Z,RAW_FILL_RECONSTRUCTED,2026-09-11T15:44:07.542Z,1.207,1.226,99.5,1.8905,1.76945825,0.12104175,0.06004825,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-4d03b165f5904f9993e4753c,
FIXED_210,2740a0e8-d7aa-4a50-8ace-11392075712c,RIVERUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 15:50:07.865865+00,2026-09-11T15:50:08.907Z,2026-09-11T15:50:10.196Z,RAW_FILL_RECONSTRUCTED,2026-09-11T15:59:06.612Z,1.2530000000000001,1.222,95.6,-2.9636,-3.081905,0.118305,0.0598934,0.058411599999999994,0.118305,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-f84528f510ee4aaf8986729b,
FIXED_210,2224dc28-f900-44b2-96c6-ef61c1844811,龙虾USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 16:06:06.133944+00,2026-09-11T16:06:06.988Z,2026-09-11T16:06:08.267Z,RAW_FILL_RECONSTRUCTED,2026-09-11T16:12:33.606Z,0.05722360276585598,0.05575568812589414,2097,-3.078217,-3.19667575,0.11845875,0.059998930000000006,0.058459819999999996,0.11845875,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-512e5d1e2d034a1aa00db292,
FIXED_210,effa0646-33bb-4a5a-bd99-2544ffc67f91,龙虾USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 16:36:06.371263+00,2026-09-11T16:36:07.422Z,2026-09-11T16:36:08.709Z,RAW_FILL_RECONSTRUCTED,2026-09-11T16:44:10.189Z,0.05985,0.059624,120,-0.02712,-0.03428844,0.00716844,0.003591,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-91cd47e8327243038cd3c5c2,
FIXED_210,543cc33d-8ce8-4873-aa67-ccaa9300eb70,VELVETUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 16:45:07.832004+00,2026-09-11T16:45:08.673Z,2026-09-11T16:45:10.206Z,RAW_FILL_RECONSTRUCTED,2026-09-11T16:46:31.732Z,0.0596,0.0587,2015,-1.8135,-1.93268724,0.11918724,0.06004699,0.05914025,0.11918724,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-4fead7882b3b4aee9e536c0d,
FIXED_210,c3e36595-e841-41be-8ee7-6c89e554dc44,LABUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 16:50:08.272192+00,2026-09-11T16:50:09.148Z,2026-09-11T16:50:10.432Z,RAW_FILL_RECONSTRUCTED,2026-09-11T17:08:08.678Z,0.06487,0.06665,1851,3.29478,3.17305825,0.12172175,0.060037179999999996,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-21fdaabd48044d5cad2a9d38,
FIXED_210,afadbc29-7c7a-4065-a81c-689434409c35,龙虾USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 17:25:07.778082+00,2026-09-11T17:25:08.424Z,2026-09-11T17:25:09.711Z,RAW_FILL_RECONSTRUCTED,2026-09-11T17:45:08.279Z,0.06123394793261868,0.06125683307810107,1959,0.044832,-0.07514771,0.11997971,0.05997865,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-1e953daf495b41d0a5cd5eb0,
FIXED_210,4630b19b-fda4-47ba-a358-765429be663a,BEATUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 18:01:07.43254+00,2026-09-11T18:01:08.341Z,2026-09-11T18:01:09.867Z,RAW_FILL_RECONSTRUCTED,2026-09-11T18:25:04.604Z,0.0844,0.0908,1422,9.1008,8.9762328,0.1245672,0.0600084,0.0645588,0.1245672,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-cc4de68830f146f7ad3fa222,
FIXED_210,f13f3d6d-a6d7-4aa1-a4a4-583a70e02c9d,LABUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 18:10:12.036629+00,2026-09-11T18:10:12.643Z,2026-09-11T18:10:13.924Z,RAW_FILL_RECONSTRUCTED,2026-09-11T18:16:18.270Z,0.07266,0.07382,1650,1.914,1.793154,0.120846,0.0599445,0.0609015,0.120846,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-5852ef55b47541a1a848a36a,
FIXED_210,2b0c5558-4945-4afc-a01e-baf1f66a19e3,LABUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 18:51:06.439582+00,2026-09-11T18:51:07.273Z,2026-09-11T18:51:08.670Z,RAW_FILL_RECONSTRUCTED,2026-09-11T18:57:03.742Z,0.07776,0.07706977850162866,1535,-1.05949,-1.17832185,0.11883185,0.0596808,0.059151050000000004,0.11883185,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-0bfdf912e53347338270fd8d,
FIXED_210,6b5597fb-cbbe-41c6-9c57-254b1c34862b,RIVERUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 19:45:06.829176+00,2026-09-11T19:45:08.212Z,2026-09-11T19:45:09.533Z,RAW_FILL_RECONSTRUCTED,2026-09-11T19:54:09.912Z,1.3559999999999999,1.358,88.4,0.1768,0.0568412,0.1199588,0.0599352,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-03b8f8cd7fa44a51a8507354,
FIXED_210,f8d47c53-cf13-446c-bad1-416f7b9f8fe4,ETHFIUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 20:15:08.034737+00,2026-09-11T20:15:09.316Z,2026-09-11T20:15:10.602Z,RAW_FILL_RECONSTRUCTED,2026-09-11T20:19:08.476Z,0.7137,0.7097,167.6,-0.6704,-0.78968092,0.11928092,0.05980806,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-07b93a2081d54686899084e6,
FIXED_210,fc03d7a5-ab80-4951-9695-64c65ffb416a,LSKUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 20:16:09.57965+00,2026-09-11T20:16:10.847Z,2026-09-11T20:16:12.106Z,RAW_FILL_RECONSTRUCTED,2026-09-11T20:23:29.493Z,0.13108765283842794,0.12781,916,-3.00233,-3.12090511,0.11857511,0.06003813,0.05853698,0.11857511,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-ab4c2cfc0151466b9f88c461,
FIXED_210,01b99bd8-097b-43d3-bc36-2345ff3aa522,LSKUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 21:01:06.249063+00,2026-09-11T21:01:06.985Z,2026-09-11T21:01:08.294Z,RAW_FILL_RECONSTRUCTED,2026-09-11T21:18:08.012Z,0.13242346578366446,0.13511353200883003,906,2.4372,2.31600574,0.12119426,0.05998783,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-d31855dc8d9a4fd98c69852f,
FIXED_210,d84f71d7-79dd-428e-a0f8-963db9e70fa6,LSKUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 21:31:06.318809+00,2026-09-11T21:31:06.916Z,2026-09-11T21:31:08.190Z,RAW_FILL_RECONSTRUCTED,2026-09-11T21:38:07.741Z,0.13565741242937854,0.13488294915254237,885,-0.6854,-0.8051141,0.1197141,0.060028399999999996,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-8de226c3a43646b2aa56e9d0,
FIXED_210,7bd7e498-0b06-4465-8c83-904ee4757333,LSKUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 22:16:06.199019+00,2026-09-11T22:16:06.814Z,2026-09-11T22:16:08.088Z,RAW_FILL_RECONSTRUCTED,2026-09-11T22:27:07.364Z,0.13947952325581398,0.13801932558139535,860,-1.25577,-1.3750945,0.1193245,0.05997619,,,,,UNKNOWN_NOT_ZERO,V17_RISK_CUT,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-9757c25ad00e4050aed1b418,
FIXED_210,44c7e761-4c06-4eda-9ce7-71e55bb3168f,LABUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 22:20:13.587318+00,2026-09-11T22:20:14.219Z,2026-09-11T22:20:15.516Z,RAW_FILL_RECONSTRUCTED,2026-09-11T22:24:55.359Z,0.08338,0.0813,1435,-2.9848,-3.10295789,0.11815789,0.05982514,0.05833275,0.11815789,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-eb94db0bbfb34a75bad1023d,
FIXED_210,8b48d67f-cb15-4e16-8080-c5cd01a63218,龙虾USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 22:35:06.947996+00,2026-09-11T22:35:07.570Z,2026-09-11T22:35:08.911Z,RAW_FILL_RECONSTRUCTED,2026-09-11T22:41:07.830Z,0.06831116770892552,0.06859928254690165,1759,0.506794,0.38638127,0.12041273,0.060079669999999995,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-807fc388bfa84f12b5bd1a36,
FIXED_210,d3d573e7-283b-4e8b-83e1-782dceac2ff4,MITOUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 22:45:11.613506+00,2026-09-11T22:45:13.303Z,2026-09-11T22:45:14.559Z,RAW_FILL_RECONSTRUCTED,2026-09-11T23:02:15.202Z,0.014309999999999998,0.01418419635410461,8393,-1.05587,-1.17544588,0.11957588,0.06005191,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-104c3061f900484f95209422,
FIXED_210,ead56a46-8c0a-4bcf-90b5-11287f7278a9,CYSUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 22:55:12.894873+00,2026-09-11T22:55:13.545Z,2026-09-11T22:55:14.804Z,RAW_FILL_RECONSTRUCTED,2026-09-11T23:01:07.994Z,0.1615,0.1626,743,0.8173,0.69689685,0.12040315,0.05999725,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-ad6a3bdd69724429b1a72c2f,
FIXED_210,5955f67f-bb2e-43be-8ac7-e60f20387291,龙虾USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 23:16:06.533769+00,2026-09-11T23:16:07.160Z,2026-09-11T23:16:08.482Z,RAW_FILL_RECONSTRUCTED,2026-09-11T23:22:07.511Z,0.07175699999999999,0.07186583193779904,1672,0.181967,0.06189833,0.12006867,0.05998884,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-77d8a00b909046fc8018d90c,
FIXED_210,af06d735-69d4-40ec-bf5c-ed06e4a394c7,龙虾USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 23:41:06.549612+00,2026-09-11T23:41:07.600Z,2026-09-11T23:41:08.861Z,RAW_FILL_RECONSTRUCTED,2026-09-11T23:57:55.323Z,0.07255395586457074,0.07167868137847642,1654,-1.447704,-1.56698436,0.11928036,0.06000211,0.059278250000000005,0.11928036,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-0c4b59d2c3064c95854a8006,
FIXED_210,ca80e8c8-d94e-433a-8874-e6814761ba93,VELVETUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 00:25:08.702286+00,2026-09-12T00:25:10.397Z,2026-09-12T00:25:11.752Z,RAW_FILL_RECONSTRUCTED,2026-09-12T00:37:40.438Z,0.0603,0.0596,1992,-1.3944,-1.5138204,0.1194204,0.060058799999999996,0.0593616,0.1194204,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-691bdcf22e5840b1aeb150d8,
FIXED_210,e3a57823-48c9-4502-bfd7-637e96ed5478,LSKUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 00:31:09.842896+00,2026-09-12T00:31:10.473Z,2026-09-12T00:31:11.737Z,RAW_FILL_RECONSTRUCTED,2026-09-12T00:45:18.886Z,0.14793,0.16454000000000002,812,13.48732,13.36045719,0.12686281,0.06005957,0.06680324,0.12686281,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-23d570f196aa45d389cf91bd,
FIXED_210,ac99ac6e-063f-41f7-b31a-9121b14323fd,SOPHUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 01:00:10.299373+00,2026-09-12T01:00:11.138Z,2026-09-12T01:00:13.532Z,RAW_FILL_RECONSTRUCTED,2026-09-12T01:05:05.277Z,0.0047965344813808534,0.004847,25028,1.263051,1.14237184,0.12067916,0.060023810000000004,0.06065535,0.12067916,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-f4967348438f4047b3cd1dc4,
FIXED_210,4e700141-4df5-44d5-bdbf-1f813f8360c5,BEATUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 01:26:06.082906+00,2026-09-12T01:26:06.697Z,2026-09-12T01:26:08.199Z,RAW_FILL_RECONSTRUCTED,2026-09-12T01:41:08.115Z,0.0952,0.0963,1253,1.3783,1.25832525,0.11997475,0.0596428,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-d63477291670474c86b9d663,
FIXED_210,d885b535-503a-44a4-8c4b-bc1621abee7b,我踏马来了USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 01:36:09.447737+00,2026-09-12T01:36:10.464Z,2026-09-12T01:36:12.170Z,RAW_FILL_RECONSTRUCTED,2026-09-12T01:42:12.438Z,0.013356166815045626,0.01334422791008235,8986,-0.107283,-0.22724785,0.11996485,0.06000925,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-dcef3b56e0824713813d3a4b,
FIXED_210,a866e46d-1718-47cd-abd6-cde32f88c071,龙虾USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 02:01:06.701691+00,2026-09-12T02:01:08.168Z,2026-09-12T02:01:09.511Z,RAW_FILL_RECONSTRUCTED,2026-09-12T02:06:10.891Z,0.08879600000000001,0.091301,1349,3.379245,3.25776958,0.12147542,0.0598929,0.06158252,0.12147542,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-848cd819b6e84844864df088,
FIXED_210,be1e61f5-baa0-481a-99e7-917a95f2a748,LABUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 03:06:06.70801+00,2026-09-12T03:06:07.318Z,2026-09-12T03:06:08.613Z,RAW_FILL_RECONSTRUCTED,2026-09-12T03:15:05.559Z,0.08477,0.08264,1417,-3.01821,-3.13681998,0.11860998,0.06005954,0.05855044,0.11860998,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-cf8e1cf5e28f45f8bac5ea47,
FIXED_210,d2356360-7c7d-44c1-8257-0f49f414198e,龙虾USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 03:16:06.633723+00,2026-09-12T03:16:07.420Z,2026-09-12T03:16:08.691Z,RAW_FILL_RECONSTRUCTED,2026-09-12T03:37:07.913Z,0.1038682223183391,0.10566500259515572,1156,2.077078,1.95596782,0.12111018,0.06003582,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-14679a7a1905401385ccec86,
FIXED_210,58d0fb80-3572-412e-b6ae-0f95ea1da054,LSKUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 03:45:11.799153+00,2026-09-12T03:45:12.398Z,2026-09-12T03:45:13.686Z,RAW_FILL_RECONSTRUCTED,2026-09-12T03:47:56.188Z,0.20251000000000002,0.2,593,-1.48843,-1.60777421,0.11934421,0.06004421,0.0593,0.11934421,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-0f7144a073b3482b95a0d9fa,
FIXED_210,7d5f9a5e-6486-487d-a613-0597855a21ad,RIVERUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 03:46:10.762741+00,2026-09-12T03:46:11.375Z,2026-09-12T03:46:12.724Z,RAW_FILL_RECONSTRUCTED,2026-09-12T04:00:09.681Z,1.4409999999999998,1.4239784172661871,83.4,-1.4196,-1.5390696,0.1194696,0.060089699999999996,0.0593799,0.1194696,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-49c336463806446a86a93aab,
FIXED_210,1c8e22a0-72ed-42fe-9868-96e298aeaf08,PUNDIXUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 03:55:13.377687+00,2026-09-12T03:55:14.230Z,2026-09-12T03:55:15.499Z,RAW_FILL_RECONSTRUCTED,2026-09-12T04:01:26.876Z,0.10957,0.10673935218978103,1096,-3.10239,-3.22092751,0.11853751,0.06004436,0.05849315,0.11853751,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-57b7c19557464f4cb65629ab,
FIXED_210,9cfbb8d7-54f2-46b1-9b51-70a2dea40b3f,龙虾USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 04:11:07.646439+00,2026-09-12T04:11:08.269Z,2026-09-12T04:11:10.218Z,RAW_FILL_RECONSTRUCTED,2026-09-12T04:15:06.495Z,0.12256700000000001,0.133439,978,10.632816,10.50762909,0.12518691,0.05993525,0.06525166,0.12518691,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-2e945b9a8e3144e5ad28253c,
FIXED_210,795ff791-f76a-490a-8747-e30dd9787096,CHZUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 04:16:08.005173+00,2026-09-12T04:16:08.853Z,2026-09-12T04:16:10.119Z,RAW_FILL_RECONSTRUCTED,2026-09-12T04:45:09.403Z,0.01521,0.01531,7896,0.7896,0.66910704,0.12049296,0.06004908,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-7c2cd35b8cc94464986dc13b,
FIXED_210,f6b98667-a694-4c0b-92f9-9a55d3a13430,PUNDIXUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 04:36:10.495723+00,2026-09-12T04:36:11.104Z,2026-09-12T04:36:12.635Z,RAW_FILL_RECONSTRUCTED,2026-09-12T04:43:07.905Z,0.11392000000000001,0.11349353948620362,1051,-0.44821,-0.56771581,0.11950581,0.05986496,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-8d4befb94878482a91007f5a,
FIXED_210,774faf94-1129-4611-a352-f9aef4a981ae,CHZUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 04:50:08.741445+00,2026-09-12T04:50:10.019Z,2026-09-12T04:50:11.311Z,RAW_FILL_RECONSTRUCTED,2026-09-12T04:59:51.019Z,0.01534,0.01503,7819,-2.42389,-2.54262151,0.11873151,0.05997173,,,,,UNKNOWN_NOT_ZERO,STALE_NATIVE_STOP_CROSS_LIFECYCLE,V18-DB-ONLY-RECONCILIATION-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-0e8d1fb225d9446698c9c23b,
FIXED_210,fc04d9e1-54bb-42cd-a6f5-67c61dd70791,UAIUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 09:45:10.32783+00,2026-09-12T09:45:11.178Z,2026-09-12T09:45:12.483Z,RAW_FILL_RECONSTRUCTED,2026-09-12T09:53:35.939Z,0.7946615894039735,0.8045271523178809,151,1.4897,1.36896126,0.12073874,0.05999694999999999,0.060741790000000004,0.12073874,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-DB-ONLY-RECONCILIATION-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-81d71ab530764a73a235e607,
FIXED_210,885ccf9d-b4a2-47fa-ac35-f43a26cda51b,龙虾USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 10:00:08.896373+00,2026-09-12T10:00:09.499Z,2026-09-12T10:00:10.908Z,RAW_FILL_RECONSTRUCTED,2026-09-12T10:04:09.080Z,0.1275191677282378,0.12764664118895966,942,0.12008,-0.00010305,0.12018305,0.06006151,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-DB-ONLY-RECONCILIATION-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-79187efe5228406e90446379,
FIXED_210,5710e7c8-1b3d-464f-8595-986c1af618b5,LSKUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 10:31:08.34527+00,2026-09-12T10:31:08.962Z,2026-09-12T10:31:10.245Z,RAW_FILL_RECONSTRUCTED,2026-09-12T10:33:18.644Z,0.21615,0.21894021582733814,556,1.55136,1.43040493,0.12095507,0.0600897,0.06086537,0.12095507,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-DB-ONLY-RECONCILIATION-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-91fcf54f82da4f25baa1ebdd,
