cohort_role,position_id,symbol,signal_completed_at,decision_at,entry_request_at,entry_request_time_status,entry_fill_at,db_entry_at,entry_db_lag_ms,first_native_stop_submitted_at,first_native_stop_ack_at,fill_to_first_stop_ack_ms,last_observation_detected_at,last_quote_received_at,last_exchange_book_at,exit_trigger_or_close_at,exit_fill_at,settlement_at,settlement_time_status,final_native_actual_order_id,final_native_client_id,final_native_status
FIXED_210,d3d573e7-283b-4e8b-83e1-782dceac2ff4,MITOUSDT,2026-09-11T22:45:00.000Z,2026-09-11T22:45:11.613Z,,NOT_EXPORTED,2026-09-11T22:45:13.303Z,2026-09-11T22:45:14.559Z,1256,2026-09-11T22:45:16.870Z,2026-09-11T22:45:18.135Z,4832,2026-09-11T23:02:10.942Z,2026-09-11T23:02:10.782Z,2026-09-11T23:02:10.530Z,2026-09-11T23:02:15.202Z,2026-09-11T23:02:15.202Z,,NOT_EXPORTED,,tb-v17s-eef49797edad178d495808d72c1,CANCELED
FIXED_210,ead56a46-8c0a-4bcf-90b5-11287f7278a9,CYSUSDT,2026-09-11T22:55:00.000Z,2026-09-11T22:55:12.894Z,,NOT_EXPORTED,2026-09-11T22:55:13.545Z,2026-09-11T22:55:14.804Z,1259,2026-09-11T22:55:17.195Z,2026-09-11T22:55:18.497Z,4952,2026-09-11T23:01:03.833Z,2026-09-11T23:01:03.658Z,2026-09-11T23:01:03.403Z,2026-09-11T23:01:07.994Z,2026-09-11T23:01:07.994Z,,NOT_EXPORTED,,tb-v17s-9a7eb04a09e96f8ed1b122f04e5,CANCELED
FIXED_210,5955f67f-bb2e-43be-8ac7-e60f20387291,龙虾USDT,2026-09-11T23:15:00.000Z,2026-09-11T23:16:06.533Z,,NOT_EXPORTED,2026-09-11T23:16:07.160Z,2026-09-11T23:16:08.482Z,1322,2026-09-11T23:16:10.982Z,2026-09-11T23:16:12.230Z,5070,2026-09-11T23:22:03.636Z,2026-09-11T23:22:03.480Z,2026-09-11T23:22:03.102Z,2026-09-11T23:22:07.511Z,2026-09-11T23:22:07.511Z,,NOT_EXPORTED,,tb-v17s-7f3966477f3a700f4bd9ac0441e,CANCELED
FIXED_210,af06d735-69d4-40ec-bf5c-ed06e4a394c7,龙虾USDT,2026-09-11T23:40:00.000Z,2026-09-11T23:41:06.549Z,,NOT_EXPORTED,2026-09-11T23:41:07.600Z,2026-09-11T23:41:08.861Z,1261,2026-09-11T23:41:10.978Z,2026-09-11T23:41:12.253Z,4653,2026-09-11T23:57:03.531Z,2026-09-11T23:57:03.362Z,2026-09-11T23:57:02.964Z,2026-09-11T23:57:55.323Z,2026-09-11T23:57:55.323Z,,NOT_EXPORTED,838895660,tb-v17s-b35344e6141d06f238e3f219f2d,FINISHED
FIXED_210,ca80e8c8-d94e-433a-8874-e6814761ba93,VELVETUSDT,2026-09-12T00:25:00.000Z,2026-09-12T00:25:08.702Z,,NOT_EXPORTED,2026-09-12T00:25:10.397Z,2026-09-12T00:25:11.752Z,1355,2026-09-12T00:25:14.118Z,2026-09-12T00:25:15.419Z,5022,2026-09-12T00:37:04.712Z,2026-09-12T00:37:04.545Z,2026-09-12T00:37:04.380Z,2026-09-12T00:37:40.438Z,2026-09-12T00:37:40.438Z,,NOT_EXPORTED,2622682238,tb-v17s-5247faf9edfef61d3a4324969a6,FINISHED
FIXED_210,e3a57823-48c9-4502-bfd7-637e96ed5478,LSKUSDT,2026-09-12T00:30:00.000Z,2026-09-12T00:31:09.842Z,,NOT_EXPORTED,2026-09-12T00:31:10.473Z,2026-09-12T00:31:11.737Z,1264,2026-09-12T00:31:13.820Z,2026-09-12T00:31:15.072Z,4599,2026-09-12T00:45:04.125Z,2026-09-12T00:45:03.959Z,2026-09-12T00:45:02.111Z,2026-09-12T00:45:18.886Z,2026-09-12T00:45:18.886Z,,NOT_EXPORTED,2113469433,tb-v17s-3c067267c292534abb79655e4f7,FINISHED
FIXED_210,ac99ac6e-063f-41f7-b31a-9121b14323fd,SOPHUSDT,2026-09-12T01:00:00.000Z,2026-09-12T01:00:10.299Z,,NOT_EXPORTED,2026-09-12T01:00:11.138Z,2026-09-12T01:00:13.532Z,2394,2026-09-12T01:00:17.145Z,2026-09-12T01:00:18.426Z,7288,2026-09-12T01:05:03.840Z,2026-09-12T01:05:03.684Z,2026-09-12T01:05:03.100Z,2026-09-12T01:05:05.277Z,2026-09-12T01:05:05.277Z,,NOT_EXPORTED,1949898892,tb-v17s-4c7da500bc7b7cd453ded46496b,FINISHED
FIXED_210,4e700141-4df5-44d5-bdbf-1f813f8360c5,BEATUSDT,2026-09-12T01:25:00.000Z,2026-09-12T01:26:06.082Z,,NOT_EXPORTED,2026-09-12T01:26:06.697Z,2026-09-12T01:26:08.199Z,1502,2026-09-12T01:26:10.478Z,2026-09-12T01:26:11.795Z,5098,2026-09-12T01:41:04.172Z,2026-09-12T01:41:04.013Z,2026-09-12T01:41:03.822Z,2026-09-12T01:41:08.115Z,2026-09-12T01:41:08.115Z,,NOT_EXPORTED,,tb-v17s-7dfef93c7e757ad7555566df222,CANCELED
FIXED_210,d885b535-503a-44a4-8c4b-bc1621abee7b,我踏马来了USDT,2026-09-12T01:35:00.000Z,2026-09-12T01:36:09.447Z,,NOT_EXPORTED,2026-09-12T01:36:10.464Z,2026-09-12T01:36:12.170Z,1706,2026-09-12T01:36:14.280Z,2026-09-12T01:36:15.532Z,5068,2026-09-12T01:42:05.721Z,2026-09-12T01:42:05.536Z,2026-09-12T01:42:05.231Z,2026-09-12T01:42:12.438Z,2026-09-12T01:42:12.438Z,,NOT_EXPORTED,,tb-v17s-36c5b2098dcc473adf866171482,REJECTED
FIXED_210,a866e46d-1718-47cd-abd6-cde32f88c071,龙虾USDT,2026-09-12T02:00:00.000Z,2026-09-12T02:01:06.701Z,,NOT_EXPORTED,2026-09-12T02:01:08.168Z,2026-09-12T02:01:09.511Z,1343,2026-09-12T02:01:12.577Z,2026-09-12T02:01:13.910Z,5742,2026-09-12T02:06:03.846Z,2026-09-12T02:06:03.680Z,2026-09-12T02:06:03.456Z,2026-09-12T02:06:10.891Z,2026-09-12T02:06:10.891Z,,NOT_EXPORTED,844752424,tb-v17s-dcd88415560b949fd8e8facf344,FINISHED
FIXED_210,be1e61f5-baa0-481a-99e7-917a95f2a748,LABUSDT,2026-09-12T03:05:00.000Z,2026-09-12T03:06:06.708Z,,NOT_EXPORTED,2026-09-12T03:06:07.318Z,2026-09-12T03:06:08.613Z,1295,2026-09-12T03:06:10.735Z,2026-09-12T03:06:12.000Z,4682,2026-09-12T03:15:03.846Z,2026-09-12T03:15:03.681Z,2026-09-12T03:15:02.292Z,2026-09-12T03:15:05.559Z,2026-09-12T03:15:05.559Z,,NOT_EXPORTED,5881768616,tb-v17s-c140dd06f73f555ec14096c20d3,FINISHED
FIXED_210,d2356360-7c7d-44c1-8257-0f49f414198e,龙虾USDT,2026-09-12T03:15:00.000Z,2026-09-12T03:16:06.633Z,,NOT_EXPORTED,2026-09-12T03:16:07.420Z,2026-09-12T03:16:08.691Z,1271,2026-09-12T03:16:10.868Z,2026-09-12T03:16:12.355Z,4935,2026-09-12T03:37:03.661Z,2026-09-12T03:37:03.498Z,2026-09-12T03:37:03.057Z,2026-09-12T03:37:07.913Z,2026-09-12T03:37:07.913Z,,NOT_EXPORTED,,tb-v17s-af7924cfdd57e1c980cd7dbef13,CANCELED
FIXED_210,58d0fb80-3572-412e-b6ae-0f95ea1da054,LSKUSDT,2026-09-12T03:45:00.000Z,2026-09-12T03:45:11.799Z,,NOT_EXPORTED,2026-09-12T03:45:12.398Z,2026-09-12T03:45:13.686Z,1288,2026-09-12T03:45:15.850Z,2026-09-12T03:45:17.149Z,4751,2026-09-12T03:47:03.593Z,2026-09-12T03:47:03.437Z,2026-09-12T03:47:02.920Z,2026-09-12T03:47:56.188Z,2026-09-12T03:47:56.188Z,,NOT_EXPORTED,2126038069,tb-v17s-90e3ebbf1b7bcaee384b21482c2,FINISHED
FIXED_210,7d5f9a5e-6486-487d-a613-0597855a21ad,RIVERUSDT,2026-09-12T03:45:00.000Z,2026-09-12T03:46:10.762Z,,NOT_EXPORTED,2026-09-12T03:46:11.375Z,2026-09-12T03:46:12.724Z,1349,2026-09-12T03:46:14.899Z,2026-09-12T03:46:16.218Z,4843,2026-09-12T04:00:07.076Z,2026-09-12T04:00:06.922Z,2026-09-12T04:00:06.693Z,2026-09-12T04:00:09.681Z,2026-09-12T04:00:09.681Z,,NOT_EXPORTED,6099862070,tb-v17s-061ab15d1dc00b48dc4e172d065,FINISHED
FIXED_210,1c8e22a0-72ed-42fe-9868-96e298aeaf08,PUNDIXUSDT,2026-09-12T03:55:00.000Z,2026-09-12T03:55:13.377Z,,NOT_EXPORTED,2026-09-12T03:55:14.230Z,2026-09-12T03:55:15.499Z,1269,2026-09-12T03:55:18.015Z,2026-09-12T03:55:19.887Z,5657,2026-09-12T04:01:03.784Z,2026-09-12T04:01:03.619Z,2026-09-12T04:01:02.032Z,2026-09-12T04:01:26.876Z,2026-09-12T04:01:26.876Z,,NOT_EXPORTED,486527020,tb-v17s-c6d4be5157687d2b2687228aa3a,FINISHED
FIXED_210,9cfbb8d7-54f2-46b1-9b51-70a2dea40b3f,龙虾USDT,2026-09-12T04:10:00.000Z,2026-09-12T04:11:07.646Z,,NOT_EXPORTED,2026-09-12T04:11:08.269Z,2026-09-12T04:11:10.218Z,1949,2026-09-12T04:11:12.603Z,2026-09-12T04:11:14.108Z,5839,2026-09-12T04:15:03.876Z,2026-09-12T04:15:03.719Z,2026-09-12T04:15:03.545Z,2026-09-12T04:15:06.495Z,2026-09-12T04:15:06.495Z,,NOT_EXPORTED,854879131,tb-v17s-6a49d9b284c587c9ebb629e3e30,FINISHED
FIXED_210,795ff791-f76a-490a-8747-e30dd9787096,CHZUSDT,2026-09-12T04:15:00.000Z,2026-09-12T04:16:08.005Z,,NOT_EXPORTED,2026-09-12T04:16:08.853Z,2026-09-12T04:16:10.119Z,1266,2026-09-12T04:16:12.201Z,2026-09-12T04:16:13.459Z,4606,2026-09-12T04:45:04.386Z,2026-09-12T04:45:04.220Z,2026-09-12T04:45:04.047Z,2026-09-12T04:45:09.403Z,2026-09-12T04:45:09.403Z,,NOT_EXPORTED,15386582002,tb-v17s-c54365ad2a4e36e56d0a3c8156b,FINISHED
FIXED_210,f6b98667-a694-4c0b-92f9-9a55d3a13430,PUNDIXUSDT,2026-09-12T04:35:00.000Z,2026-09-12T04:36:10.495Z,,NOT_EXPORTED,2026-09-12T04:36:11.104Z,2026-09-12T04:36:12.635Z,1531,2026-09-12T04:36:15.836Z,2026-09-12T04:36:17.366Z,6262,2026-09-12T04:43:03.476Z,2026-09-12T04:43:03.311Z,2026-09-12T04:43:02.803Z,2026-09-12T04:43:07.905Z,2026-09-12T04:43:07.905Z,,NOT_EXPORTED,,tb-v17s-263528af53d099d5b16fadf7e63,CANCELED
FIXED_210,774faf94-1129-4611-a352-f9aef4a981ae,CHZUSDT,2026-09-12T04:50:00.000Z,2026-09-12T04:50:08.741Z,,NOT_EXPORTED,2026-09-12T04:50:10.019Z,2026-09-12T04:50:11.311Z,1292,2026-09-12T04:50:13.461Z,2026-09-12T04:50:14.806Z,4787,2026-09-12T04:59:05.334Z,2026-09-12T04:59:05.177Z,2026-09-12T04:59:04.462Z,2026-09-12T04:59:51.019Z,2026-09-12T04:59:51.019Z,,NOT_EXPORTED,,tb-v17s-f74d8c425a60e0992c19c101962,REJECTED
FIXED_210,fc04d9e1-54bb-42cd-a6f5-67c61dd70791,UAIUSDT,2026-09-12T09:45:00.000Z,2026-09-12T09:45:10.327Z,,NOT_EXPORTED,2026-09-12T09:45:11.178Z,2026-09-12T09:45:12.483Z,1305,2026-09-12T09:45:15.420Z,2026-09-12T09:45:16.943Z,5765,2026-09-12T09:53:03.672Z,2026-09-12T09:53:03.515Z,2026-09-12T09:53:03.338Z,2026-09-12T09:53:35.939Z,2026-09-12T09:53:35.939Z,,NOT_EXPORTED,1013315132,tb-v17s-115d96c3ecc0096380cee522951,FINISHED
FIXED_210,885ccf9d-b4a2-47fa-ac35-f43a26cda51b,龙虾USDT,2026-09-12T10:00:00.000Z,2026-09-12T10:00:08.896Z,,NOT_EXPORTED,2026-09-12T10:00:09.499Z,2026-09-12T10:00:10.908Z,1409,2026-09-12T10:00:13.527Z,2026-09-12T10:00:14.808Z,5309,2026-09-12T10:04:05.040Z,2026-09-12T10:04:04.884Z,2026-09-12T10:04:04.564Z,2026-09-12T10:04:09.080Z,2026-09-12T10:04:09.080Z,,NOT_EXPORTED,,tb-v17s-8155ec26be55e9cd1a52886677b,CANCELED
FIXED_210,5710e7c8-1b3d-464f-8595-986c1af618b5,LSKUSDT,2026-09-12T10:30:00.000Z,2026-09-12T10:31:08.345Z,,NOT_EXPORTED,2026-09-12T10:31:08.962Z,2026-09-12T10:31:10.245Z,1283,2026-09-12T10:31:12.823Z,2026-09-12T10:31:14.100Z,5138,2026-09-12T10:33:03.647Z,2026-09-12T10:33:03.481Z,2026-09-12T10:33:03.226Z,2026-09-12T10:33:18.644Z,2026-09-12T10:33:18.644Z,,NOT_EXPORTED,2154896330,tb-v17s-3baacb13f749b0a1bbb6677e5f1,FINISHED
FIXED_210,4e3f9304-e3c1-4c37-a141-ce02e62ffb50,龙虾USDT,2026-09-12T10:50:00.000Z,2026-09-12T10:51:08.624Z,,NOT_EXPORTED,2026-09-12T10:51:09.712Z,2026-09-12T10:51:11.032Z,1320,2026-09-12T10:51:13.290Z,2026-09-12T10:51:14.563Z,4851,2026-09-12T10:59:03.688Z,2026-09-12T10:59:03.529Z,2026-09-12T10:59:03.355Z,2026-09-12T10:59:08.888Z,2026-09-12T10:59:08.888Z,,NOT_EXPORTED,,tb-v17s-3dbe4c5bed6f2eb495696ce480e,CANCELED
FIXED_210,c0334edb-7045-42db-ae31-3f98188d887e,我踏马来了USDT,2026-09-12T11:20:00.000Z,2026-09-12T11:20:11.254Z,,NOT_EXPORTED,2026-09-12T11:20:12.447Z,2026-09-12T11:20:13.814Z,1367,2026-09-12T11:20:16.130Z,2026-09-12T11:20:17.428Z,4981,2026-09-12T11:30:06.750Z,2026-09-12T11:30:06.593Z,2026-09-12T11:30:05.802Z,2026-09-12T11:30:45.071Z,2026-09-12T11:30:45.071Z,,NOT_EXPORTED,723595449,tb-v17s-210bc1f394c46270cc5c0d6e16a,FINISHED
FIXED_210,33ee8b14-98d7-4411-9986-7011f7fac968,龙虾USDT,2026-09-12T11:35:00.000Z,2026-09-12T11:35:08.890Z,,NOT_EXPORTED,2026-09-12T11:35:09.523Z,2026-09-12T11:35:10.865Z,1342,2026-09-12T11:35:13.118Z,2026-09-12T11:35:14.399Z,4876,2026-09-12T11:43:03.686Z,2026-09-12T11:43:03.514Z,2026-09-12T11:43:03.362Z,2026-09-12T11:43:37.480Z,2026-09-12T11:43:37.480Z,,NOT_EXPORTED,882689495,tb-v17s-d19fabab067ccd91c6f32d9c530,FINISHED
FIXED_210,9bf93c3e-5495-4430-bd6e-eaf48ba9de08,TAUSDT,2026-09-12T11:50:00.000Z,2026-09-12T11:51:10.706Z,,NOT_EXPORTED,2026-09-12T11:51:11.553Z,2026-09-12T11:51:12.838Z,1285,2026-09-12T11:51:15.102Z,2026-09-12T11:51:16.391Z,4838,2026-09-12T11:57:04.756Z,2026-09-12T11:57:04.595Z,2026-09-12T11:57:03.476Z,2026-09-12T11:57:09.958Z,2026-09-12T11:57:09.958Z,,NOT_EXPORTED,,tb-v17s-4bba2512f14a6ab28bc75ff116b,CANCELED
FIXED_210,75095ec0-c49e-43a5-834d-9143cedb4ca6,ETHFIUSDT,2026-09-12T12:05:00.000Z,2026-09-12T12:06:09.854Z,,NOT_EXPORTED,2026-09-12T12:06:10.491Z,2026-09-12T12:06:11.785Z,1294,2026-09-12T12:06:14.146Z,2026-09-12T12:06:15.440Z,4949,2026-09-12T12:12:03.514Z,2026-09-12T12:12:03.353Z,2026-09-12T12:12:03.112Z,2026-09-12T12:12:07.443Z,2026-09-12T12:12:07.443Z,,NOT_EXPORTED,,tb-v17s-d2abd60481de343b6f041b02c55,CANCELED
FIXED_210,f1a89cdd-e060-4e75-9883-95b9d2aa7afc,TAUSDT,2026-09-12T12:40:00.000Z,2026-09-12T12:40:12.389Z,,NOT_EXPORTED,2026-09-12T12:40:13.454Z,2026-09-12T12:40:14.951Z,1497,2026-09-12T12:40:17.411Z,2026-09-12T12:40:18.700Z,5246,2026-09-12T12:45:04.464Z,2026-09-12T12:45:04.305Z,2026-09-12T12:45:02.982Z,2026-09-12T12:45:30.041Z,2026-09-12T12:45:30.041Z,,NOT_EXPORTED,1327314635,tb-v17s-b075115ea2d39d689b96bbd665d,FINISHED
FIXED_210,73137d52-f654-4ab6-8d48-db14da8b9886,LSKUSDT,2026-09-12T13:00:00.000Z,2026-09-12T13:01:12.591Z,,NOT_EXPORTED,2026-09-12T13:01:13.250Z,2026-09-12T13:01:14.618Z,1368,2026-09-12T13:01:16.940Z,2026-09-12T13:01:18.397Z,5147,2026-09-12T13:07:05.161Z,2026-09-12T13:07:04.997Z,2026-09-12T13:07:04.632Z,2026-09-12T13:07:07.879Z,2026-09-12T13:07:07.879Z,,NOT_EXPORTED,2167710757,tb-v17s-c929fb3cb2c9f9d0720b1c44a60,FINISHED
FIXED_210,ef76575a-1997-4756-b180-a09dc77099dc,我踏马来了USDT,2026-09-12T14:00:00.000Z,2026-09-12T14:01:09.956Z,,NOT_EXPORTED,2026-09-12T14:01:10.810Z,2026-09-12T14:01:12.143Z,1333,2026-09-12T14:01:14.458Z,2026-09-12T14:01:15.768Z,4958,2026-09-12T14:09:05.455Z,2026-09-12T14:09:05.287Z,2026-09-12T14:09:05.003Z,2026-09-12T14:09:09.550Z,2026-09-12T14:09:09.550Z,,NOT_EXPORTED,,tb-v17s-0cb037efd35e56533bc13a5c348,CANCELED
FIXED_210,545eb61c-7964-4f5a-a7e5-21922146de28,BSBUSDT,2026-09-12T14:10:00.000Z,2026-09-12T14:11:16.231Z,,NOT_EXPORTED,2026-09-12T14:11:17.107Z,2026-09-12T14:11:18.454Z,1347,2026-09-12T14:11:21.654Z,2026-09-12T14:11:23.000Z,5893,2026-09-12T14:17:05.011Z,2026-09-12T14:17:04.817Z,2026-09-12T14:17:03.638Z,2026-09-12T14:17:09.631Z,2026-09-12T14:17:09.631Z,,NOT_EXPORTED,,tb-v17s-71553bf90efa25d7fe0a4dad0fc,CANCELED
FIXED_210,5300b311-fd35-4a6a-b31a-693132b0f166,TAUSDT,2026-09-12T14:15:00.000Z,2026-09-12T14:16:14.915Z,,NOT_EXPORTED,2026-09-12T14:16:15.972Z,2026-09-12T14:16:17.454Z,1482,2026-09-12T14:16:20.537Z,2026-09-12T14:16:22.088Z,6116,2026-09-12T14:29:05.276Z,2026-09-12T14:29:05.111Z,2026-09-12T14:29:04.455Z,2026-09-12T14:29:37.945Z,2026-09-12T14:29:37.945Z,,NOT_EXPORTED,1328231382,tb-v17s-f4acc3ae6e432b3dd66f006ef23,FINISHED
FIXED_210,a17051fd-65a9-402e-9f3a-9448e3ad2909,LSKUSDT,2026-09-12T14:40:00.000Z,2026-09-12T14:41:09.911Z,,NOT_EXPORTED,2026-09-12T14:41:10.954Z,2026-09-12T14:41:13.364Z,2410,2026-09-12T14:41:15.656Z,2026-09-12T14:41:16.955Z,6001,2026-09-12T14:43:05.382Z,2026-09-12T14:43:05.200Z,2026-09-12T14:43:05.040Z,2026-09-12T14:43:19.780Z,2026-09-12T14:43:19.780Z,,NOT_EXPORTED,2177487141,tb-v17s-14b4b737259be3ab66793fa824e,FINISHED
FIXED_210,43a81e82-4ac9-4abb-8496-be5fb9ef7568,龙虾USDT,2026-09-12T14:45:00.000Z,2026-09-12T14:45:13.144Z,,NOT_EXPORTED,2026-09-12T14:45:13.761Z,2026-09-12T14:45:15.300Z,1539,2026-09-12T14:45:18.080Z,2026-09-12T14:45:19.406Z,5645,2026-09-12T14:49:05.454Z,2026-09-12T14:49:05.294Z,2026-09-12T14:49:05.175Z,2026-09-12T14:49:59.997Z,2026-09-12T14:49:59.997Z,,NOT_EXPORTED,897785366,tb-v17s-6b093a9cc444a584b9d6abeb207,FINISHED
FIXED_210,729d0796-e96f-479a-90d2-30b6370d4ec0,PUNDIXUSDT,2026-09-12T15:30:00.000Z,2026-09-12T15:31:09.699Z,,NOT_EXPORTED,2026-09-12T15:31:10.294Z,2026-09-12T15:31:11.566Z,1272,2026-09-12T15:31:13.801Z,2026-09-12T15:31:15.078Z,4784,2026-09-12T15:41:04.352Z,2026-09-12T15:41:04.193Z,2026-09-12T15:41:03.829Z,2026-09-12T15:41:04.926Z,2026-09-12T15:41:04.926Z,,NOT_EXPORTED,489069784,tb-v17s-fe0d78cbfe014730771e1ee9d41,FINISHED
FIXED_210,2f47d4fa-29ab-47fa-bc9d-b49b6c326f5d,MAGMAUSDT,2026-09-12T16:15:00.000Z,2026-09-12T16:16:11.449Z,,NOT_EXPORTED,2026-09-12T16:16:12.298Z,2026-09-12T16:16:13.573Z,1275,2026-09-12T16:16:15.805Z,2026-09-12T16:16:17.120Z,4822,2026-09-12T16:21:03.446Z,2026-09-12T16:21:03.289Z,2026-09-12T16:21:01.446Z,2026-09-12T16:21:08.165Z,2026-09-12T16:21:08.165Z,,NOT_EXPORTED,,tb-v17s-ddfa6f5d2975f8b4fef5e3a206b,CANCELED
FIXED_210,8c0df1d2-7537-4d73-8bd9-94a7edd9a5e5,WLFIUSDT,2026-09-12T16:30:00.000Z,2026-09-12T16:31:09.848Z,,NOT_EXPORTED,2026-09-12T16:31:10.696Z,2026-09-12T16:31:11.966Z,1270,2026-09-12T16:31:14.146Z,2026-09-12T16:31:15.401Z,4705,2026-09-12T16:39:04.157Z,2026-09-12T16:39:03.981Z,2026-09-12T16:39:03.777Z,2026-09-12T16:39:12.536Z,2026-09-12T16:39:12.536Z,,NOT_EXPORTED,4318214677,tb-v17s-a1fc69f0b111618e16580755ab3,FINISHED
FIXED_210,b56000c3-81c8-4b92-a47c-555434feb7e7,RIVERUSDT,2026-09-12T16:45:00.000Z,2026-09-12T16:45:10.076Z,,NOT_EXPORTED,2026-09-12T16:45:10.667Z,2026-09-12T16:45:11.948Z,1281,2026-09-12T16:45:14.124Z,2026-09-12T16:45:15.380Z,4713,2026-09-12T17:19:05.110Z,2026-09-12T17:19:04.947Z,2026-09-12T17:19:04.104Z,2026-09-12T17:19:09.395Z,2026-09-12T17:19:09.395Z,,NOT_EXPORTED,,tb-v17s-64d40c49dcb9ed950f1c9194ad7,CANCELED
FIXED_210,7b4a0439-ecf1-4e43-82da-9c0fc3794a63,REZUSDT,2026-09-12T17:20:00.000Z,2026-09-12T17:21:19.322Z,,NOT_EXPORTED,2026-09-12T17:21:20.144Z,2026-09-12T17:21:21.426Z,1282,2026-09-12T17:21:24.080Z,2026-09-12T17:21:25.312Z,5168,2026-09-12T17:29:05.593Z,2026-09-12T17:29:05.436Z,2026-09-12T17:29:05.302Z,2026-09-12T17:29:09.755Z,2026-09-12T17:29:09.755Z,,NOT_EXPORTED,,tb-v17s-dcce119e8afa3bee79bc0cd77ca,CANCELED
FIXED_210,6402a988-649e-426e-84a7-4030f0df45f3,FLOCKUSDT,2026-09-12T17:25:00.000Z,2026-09-12T17:26:13.139Z,,NOT_EXPORTED,2026-09-12T17:26:14.321Z,2026-09-12T17:26:15.582Z,1261,2026-09-12T17:26:18.226Z,2026-09-12T17:26:19.487Z,5166,2026-09-12T17:38:05.119Z,2026-09-12T17:38:04.955Z,2026-09-12T17:38:04.827Z,2026-09-12T17:39:04.641Z,2026-09-12T17:39:04.641Z,,NOT_EXPORTED,524218456,tb-v17s-344910c4a61d6b327d6f28a2fc0,FINISHED
FIXED_210,bd6f920a-4960-44cf-9b2c-3646e61051ea,GRIFFAINUSDT,2026-09-12T17:30:00.000Z,2026-09-12T17:30:16.855Z,,NOT_EXPORTED,2026-09-12T17:30:18.117Z,2026-09-12T17:30:19.401Z,1284,2026-09-12T17:30:22.099Z,2026-09-12T17:30:23.405Z,5288,2026-09-12T17:32:03.881Z,2026-09-12T17:32:03.718Z,2026-09-12T17:32:03.531Z,2026-09-12T17:32:12.887Z,2026-09-12T17:32:12.887Z,,NOT_EXPORTED,2681457589,tb-v17s-1a70b4376ee0feb13b310624668,FINISHED
FIXED_210,53bd1453-b6ab-4226-adb1-a367b6988baa,PUMPUSDT,2026-09-12T17:35:00.000Z,2026-09-12T17:36:15.411Z,,NOT_EXPORTED,2026-09-12T17:36:16.270Z,2026-09-12T17:36:17.557Z,1287,2026-09-12T17:36:19.811Z,2026-09-12T17:36:21.151Z,4881,2026-09-12T17:42:04.557Z,2026-09-12T17:42:04.404Z,2026-09-12T17:42:04.232Z,2026-09-12T17:42:08.761Z,2026-09-12T17:42:08.761Z,,NOT_EXPORTED,,tb-v17s-d2b9a080d7d5b26b304fc8689cb,CANCELED
FIXED_210,b98cd1d8-7388-4d02-824c-17320e347b61,RIVERUSDT,2026-09-12T17:40:00.000Z,2026-09-12T17:40:16.641Z,,NOT_EXPORTED,2026-09-12T17:40:17.398Z,2026-09-12T17:40:18.822Z,1424,2026-09-12T17:40:21.201Z,2026-09-12T17:40:22.661Z,5263,2026-09-12T17:45:05.343Z,2026-09-12T17:45:05.175Z,2026-09-12T17:45:04.702Z,2026-09-12T17:45:09.167Z,2026-09-12T17:45:09.167Z,,NOT_EXPORTED,,tb-v17s-d8b06348a178ddedd7bf6221abf,CANCELED
FIXED_210,923a1e4c-d65a-4148-8858-119625c2b8e0,KOMAUSDT,2026-09-12T17:50:00.000Z,2026-09-12T17:51:10.197Z,,NOT_EXPORTED,2026-09-12T17:51:11.007Z,2026-09-12T17:51:12.429Z,1422,2026-09-12T17:51:15.156Z,2026-09-12T17:51:16.416Z,5409,2026-09-12T18:02:04.046Z,2026-09-12T18:02:03.891Z,2026-09-12T18:02:03.041Z,2026-09-12T18:02:12.196Z,2026-09-12T18:02:12.196Z,,NOT_EXPORTED,1437308039,tb-v17s-de98914a99edb77f62cc048552a,FINISHED
FIXED_210,6126a5a5-ad36-4837-9962-8d3c3f1fcebc,PUMPUSDT,2026-09-12T18:00:00.000Z,2026-09-12T18:01:13.542Z,,NOT_EXPORTED,2026-09-12T18:01:14.253Z,2026-09-12T18:01:15.500Z,1247,2026-09-12T18:01:17.777Z,2026-09-12T18:01:19.024Z,4771,2026-09-12T18:23:03.432Z,2026-09-12T18:23:03.268Z,2026-09-12T18:23:02.847Z,2026-09-12T18:23:07.283Z,2026-09-12T18:23:07.283Z,,NOT_EXPORTED,,tb-v17s-a26429891835374d9447e760a36,CANCELED
FIXED_210,c1b51211-0cf7-4820-a973-d61f8b79d213,RIVERUSDT,2026-09-12T18:05:00.000Z,2026-09-12T18:05:14.749Z,,NOT_EXPORTED,2026-09-12T18:05:15.344Z,2026-09-12T18:05:16.639Z,1295,2026-09-12T18:05:18.950Z,2026-09-12T18:05:20.198Z,4854,2026-09-12T18:16:04.334Z,2026-09-12T18:16:04.175Z,2026-09-12T18:16:03.704Z,2026-09-12T18:16:08.108Z,2026-09-12T18:16:08.108Z,,NOT_EXPORTED,,tb-v17s-5cc52532368cd5d3e758a0ee27c,CANCELED
